name,food_id,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,fit
柚子軟糖,29145,1.1163623,-1.2530421,0.42113924,0.0052205957,-1.6958189,-2.7308989,-3.0169833,-0.79015636,1.4632573,-3.1359925,0.86693394,-0.121656835,-1.1756011,-1.2308145,2.126032,1.4664078,0.36519182,2.220567653206616,1.2095759158427808,-2.784632104122865,-1.5104366909206592,1.47469493706269,3
素味紅麴養生炒飯,29146,-2.4330056,-3.2181475,-2.7949457,1.3800827,0.3345819,0.31151122,0.37360173,-2.0624013,1.8940682,-5.1324697,0.98865354,1.9035351,-0.6568462,-2.3529494,1.0722947,3.4711826,2.7666235,-4.2391106366868,-1.7892202523809617,-3.274573465068221,-1.5587510956170334,-1.0002166735941178,2
奇異果薄荷冰砂,29147,2.3345132,-0.9115649,1.2301099,0.5287198,-2.0541492,-0.7853714,-1.5414969,-0.91154826,-0.42833418,-0.2097171,-1.1456153,-0.38215664,-3.5107074,-0.31851086,3.207375,0.37431854,1.2601173,4.1417104701952905,3.318638649793136,0.10944545735234042,-1.4814994301863493,0.9938506847117446,1
小藍莓奶酪雪霜,29148,1.4089878,1.871768,1.6979334,-0.5694973,-1.9058733,-1.4330596,-1.1810216,-0.9787614,0.64052945,-0.106238805,-1.8329948,-0.3134182,-1.5676255,1.3283397,2.2704613,0.07613335,1.093512,5.922833645641453,0.7294247223195303,0.8176268804561996,-0.636394713913363,0.6096185340106236,3
盆栽水果豆花,29149,0.6087822,2.0482614,2.2415786,-0.49121806,-1.3011315,0.49175435,-0.8063181,-1.7813331,-0.4196208,-0.6042565,-0.004305736,0.84633845,-1.5267365,1.9750351,1.9269865,0.3543786,1.7032282,5.67125560970415,-0.2515132970984729,1.1744768313724265,-0.1962387050496595,-1.1287309037260278,3
荔枝氣泡蘇打凍飲,29150,2.737995,-0.46443638,2.0935197,0.45037138,-2.0542789,-1.4614265,-1.247367,0.18414453,-0.31385866,-0.48613882,-1.5494128,0.053536132,-2.6902163,0.2199398,2.8145418,0.74274534,-1.2127573,4.475217494286618,3.818792247370357,0.36405415001003,-0.6478172126717507,1.5330185516718389,1
馬鈴薯沙拉,29151,0.48188475,-0.4112982,-0.22241834,-0.79801816,-1.1087606,-0.09896792,0.0077989255,-1.188968,1.8731728,-1.8830953,1.1013092,0.8454076,-1.8726466,-0.64241624,1.1080565,1.1830025,3.0175772,1.6023177330185079,-1.1491916351470743,-0.39859342454209734,-1.0017035727154076,0.6812760302614356,3
馬鈴薯濃湯,29152,0.20053817,-3.1471412,-1.6397846,0.66060317,0.03462531,-0.22799565,1.4831369,-2.0683954,0.96293324,-1.9532278,1.0233926,-0.98802656,-2.7483783,-1.1853505,0.81637704,2.916883,1.3481995,-1.8538210479174717,0.5206678258930756,-0.8685986030709688,0.943871670892574,0.2636288435274047,2
法式馬鈴薯泥,29153,-0.7723454,-0.9425195,-0.54661864,0.1862694,-1.2060728,-0.97486335,-0.8839373,-2.207957,1.7906022,-1.2654886,1.091849,0.41345957,-2.8617015,-1.3351535,0.80145323,1.4125925,1.1915659,1.291153798615863,-0.006004921355462156,-2.322006566306612,0.2212715756962507,0.5709492509792149,3
蔓越莓氣泡飲,29154,2.153717,-1.0996243,2.3778665,0.42246643,-1.4450905,-0.57750875,-2.0790033,-1.1545627,0.51998746,-0.25577164,0.23377514,0.65476334,-1.5962061,0.5786733,1.7121983,1.4489808,0.22284883,3.7268331301714253,2.4478121626348983,0.15518973644443243,0.24662235535709032,0.5272707603379367,1
香煎蘆筍佐法式白酒醬,29155,0.6923254,-1.350861,-0.7522647,0.6160492,0.40708897,-0.4605177,1.3776519,-1.4386894,2.6036735,-1.7946169,1.0062982,0.57491416,-2.111573,-0.8389941,-0.29360262,3.77798,0.9253952,-1.4284036564350588,-0.7840609301711339,-0.23710197999769744,1.5157816448103256,1.4348064814720285,2
暹羅陽光,29156,2.9594364,-0.95761776,1.1494015,0.9809596,-2.3283184,-0.7931421,-0.47421393,0.9688771,0.24075738,-0.84311557,-0.05697446,0.37687856,-1.9832363,0.329927,1.0299722,1.4950583,0.042452194,2.3846498081046006,2.5840611866747296,1.4903439800481038,-0.9454891075239282,1.0323664826730448,1
南洋鳳芒沙瓦,29157,1.8893385,0.06000524,0.77199924,0.036898345,-1.8850169,-0.8575287,-1.2376266,-0.3547898,-0.012754463,-0.5350688,-0.60484844,0.038465895,-2.3668163,-0.082660034,2.323445,0.564927,0.68051434,3.9350330486560514,2.0694728944522875,0.3950377113213836,-1.1473787423186792,0.8543134820335015,1
紫薰衣調飲,29158,1.9952353,-1.4883121,1.4675069,0.5239951,-1.257843,-0.9525208,-2.519977,-0.40355447,1.1834677,-0.4904311,0.10372641,0.48302498,-1.7573863,0.10823875,1.3042758,0.57729316,-0.27919835,3.2279419279884993,3.0619336055210047,-0.39651778425519685,0.11956971941080285,0.9303578155164068,1
法式燉菜,29159,1.2290757,-0.7330318,-1.016184,-0.7679214,0.28615564,0.16652678,1.9478105,-0.5959908,0.9246982,-2.1345403,0.60508144,-1.3288199,-1.807811,-1.2566842,1.7614353,1.9791409,2.921905,0.20549845882751588,-1.0080572309958509,1.1743969119360205,-0.6759341690384759,1.2490384207491139,3
百香果冰淇淋,29160,0.3445737,-0.4097046,0.8171676,-0.4788303,-1.797273,-1.0899572,-2.6301398,-1.4717302,0.07602353,-1.9674573,1.1951671,-0.2589516,-1.5606935,-0.4120839,1.5674847,1.4358212,0.5281664,3.3631733045801675,0.7093401089516629,-1.7389463593760242,-0.567830662351369,-0.2899848944681558,3
香煎洋蔥鱈魚,29161,0.7201335,-0.2920144,0.7372609,-0.3432218,-0.42679837,-0.309992,2.0475504,-2.6201782,2.8527913,-2.145376,2.181466,0.1696894,0.20266023,-1.0223972,-0.18823133,4.0129347,2.220373,-0.45304942531689213,-3.601736857777877,0.4323988503354407,1.439893495007976,1.4688089310902896,3
酥炸馬芝拉條,29162,0.84981936,1.5382465,1.3257345,-0.80964535,-0.76648396,0.9457153,0.1542787,-2.4523118,0.24851692,-0.9734539,0.9194911,-1.8214449,0.3957548,0.62782043,-1.1099561,1.7842855,2.0618565,3.2177468700780754,-2.6635606980526365,2.2974179740976597,1.8552935732734672,-1.2535384377587209,3
金沙杏鮑菇,29163,0.89471173,-3.0857382,-0.6360586,0.90302145,-1.6026717,-0.07488751,1.1021408,-2.0112615,1.504118,-3.1672068,2.279279,-0.52486855,0.5644239,-1.8414664,0.16332561,3.0509129,2.4027953,-2.2250297912082404,-1.4543547832316304,-0.2015015204016604,-0.33793644179967297,0.19504113462805436,2
紅茶三鮮菇,29164,1.2764665,-4.197444,-0.88304293,0.85227865,-0.4404597,-0.047627952,0.043321505,-1.5099994,2.086744,-2.2874358,1.1242212,-0.25035572,-0.5879148,-1.0566096,-0.17351094,2.5913236,1.1028206,-2.1263843081504454,0.905420006115724,-0.5633371780450511,0.9048371238137022,0.3069179098953868,2
野菇燴絲瓜,29165,0.7614689,-4.6570683,-2.1293967,1.2299609,-0.5372989,0.7355097,0.2950283,-1.2695978,1.3345637,-3.4104402,1.972192,0.8894613,-1.56567,-0.41868517,0.34811136,3.0728762,1.5787632,-3.374860024580802,1.0725482929836352,-1.0190709006358574,-0.1714640641591781,-0.869940082967544,2
鮮蝦絲瓜餃,29166,0.20654121,-0.8477254,-0.8037457,0.92065,-2.6622815,2.5996187,-0.41355577,0.41243374,-1.4714836,-1.381255,1.0405103,1.3325487,-0.72899103,-0.853548,1.0021808,3.0554254,2.3736017,0.35668142814293957,0.08085612678554538,1.7229345004834853,-2.617968190164066,-2.3001931874791133,1
聖誕薑餅屋,29167,0.12017876,1.3284082,1.767946,-0.73819274,-1.1150564,0.34722763,-0.41629863,-1.833391,-0.054775972,-0.805836,1.5822487,-0.8775609,-0.68069774,0.013360687,1.0753043,0.09462862,0.94863796,4.505708137669579,-0.8868122632015029,0.6974986556131465,0.701364880574004,-0.44358959297085465,3
薏仁蓮子鳳爪湯,29168,2.4848225,-4.1007996,-0.6963332,2.2193727,-0.26368278,1.6235796,-0.11897737,0.2234787,0.12346875,0.015250956,0.53104156,-0.046631098,-1.4728922,-0.3161192,1.7722292,0.8095759,-0.45421678,-0.5608440622640904,4.850955591053371,1.8516669010741875,0.3207180837268784,0.022244508782285594,1
泡菜牛肉炒飯,29169,-1.3706083,-1.6206809,-2.527476,0.7204604,-0.90967226,0.10271965,0.050788015,-1.0136143,1.4087456,-4.143243,1.7287686,1.3427331,-0.89730257,-0.8029952,0.47150493,3.3247335,2.6961048,-2.25790351945998,-1.8732778470175426,-1.7062350592956166,-1.720765927075653,-1.2670376627325435,2
紅酒特調|洛神花蔓越莓調酒,29170,2.4832811,-1.4423786,1.8355523,0.87938267,-1.5870299,-1.7154732,-2.2918208,-0.24748322,1.1157731,-0.1339743,-0.6672987,-0.3967435,-2.205605,-0.13507047,1.799376,0.75257295,-0.04649574,3.5523446757081336,3.477181887928361,-0.15829229331325512,-0.24584364251148683,1.6659896876172593,1
【鬆餅機食譜】酒漬水果蛋糕,29171,0.22844993,0.12440913,1.9700303,-1.2582426,-1.821286,-0.9216332,-1.8840292,-1.6005727,1.170549,-1.5412699,0.8807492,0.51213,-1.3357444,-0.58274835,2.427337,0.4234533,1.4004118,4.535186161118323,-0.08087940560232337,-1.5745759943783588,-0.890216654822338,0.7348891850865972,3
沙茶羊肉,29172,0.06267954,-2.7565546,-2.702672,1.8541064,-0.55497843,0.52857786,1.7335384,-0.49099767,1.9306386,-3.5006516,2.6615965,0.6914431,-0.47701874,-2.355519,0.38648903,2.7464406,2.1333995,-3.9733959527369502,-1.0124938248644642,-0.24950857009006117,-1.2140802337087964,0.5102349791528479,2
黑芝麻糊,29173,0.6040903,-2.892995,0.24122149,0.85234284,-0.80148315,-0.43901733,-2.0965831,-0.8022849,-0.09909889,-1.4766953,0.7314326,-0.55152977,-1.4242494,-0.7123723,1.421343,1.6897802,-0.52033275,1.071923145848311,2.924989576168114,-1.2156104633632792,0.18132953402588858,-0.4631007663197682,1
豆芽腐皮捲,29174,1.1237347,-1.3592511,-0.46402457,-0.119461715,-0.37628144,0.53972757,0.23176986,-1.6178944,1.7099382,-3.0181012,1.4491222,-0.3678201,0.49143353,0.012341351,-0.07639322,2.1477015,3.6119592,-0.2863207828935409,-2.034386182555118,0.8877127255581276,-0.3017269084039378,-0.5541372538537588,3
海苔蒸肉餅,29175,-0.6465617,-1.4277276,-0.031188983,0.6240428,-1.3757676,1.5566902,-0.71636593,-3.155724,-0.31161702,-0.30811945,1.737852,0.7096596,0.25388175,1.6603699,3.4233747,1.1703439,1.1278272,2.2250431215769826,0.9586292612278061,0.11139703951740107,0.05496005765218219,-2.5805839522649525,3
海苔香菇珍珠丸子,29176,-0.58248395,-1.5498149,-0.08677287,1.8630651,-0.7033668,1.5446489,-2.200029,-1.5009563,-0.74800843,-1.9999926,1.519342,0.8939569,1.0685111,1.3499364,3.0698996,2.6468565,1.9281006,0.8620258082730279,0.9366679796806548,0.2167497264139079,-1.6493693790750565,-3.1488918323641086,3
蔓越莓優酪乳,29177,-1.423109,-0.62629074,0.5777543,0.5913066,-1.7675228,-1.8279142,-1.736585,0.20770185,1.3361351,-1.0434662,0.4762806,0.96246374,-3.5720115,-2.210857,2.3678973,0.6075096,1.2477258,2.689949657027552,1.3497823736236025,-2.8648705414838718,-2.2547831852119207,1.428488604392985,3
海鮮炒烏龍麵,29178,0.5301569,-3.2614126,-2.0927541,0.8407343,0.027096001,0.52461815,0.7054628,-1.4226396,1.2960742,-3.143336,1.1643099,0.21261357,-1.3371925,-0.70527077,-0.09328179,3.3487797,1.8226771,-2.839730135323497,-0.09914006293552571,-0.46217317333924035,0.2613316075388198,-0.6067716741443443,2
豆渣蔬菜煎餅,29179,-0.78885967,-0.2624646,-0.64349735,0.25111222,-0.98381615,0.3866595,0.06622848,-1.8488233,0.9731929,-2.25369,3.0411875,-0.39673325,-0.5002771,-0.6357353,-0.17094342,3.535017,3.1395218,-0.16564516785145444,-2.8623144324766012,-0.08563151558043125,-0.238592632371324,-1.0840576685098489,3
牛肝菌菇燉飯,29180,-0.7785945,-3.9751694,-1.5377344,0.26158062,1.4035219,0.20561947,0.7421628,-1.4112005,2.2530038,-3.0569797,1.001806,1.2141534,-1.8707169,-1.2807815,0.6591639,3.3856046,0.5188132,-3.0104545320260065,0.4634586267728517,-2.204888141649941,1.1785353410943857,0.2546325370402411,2
雞塊鮮蔬炸,29181,1.3232297,0.14974163,0.37476665,0.21719636,-1.1389451,0.889051,0.3615977,-0.3751701,-0.48083556,-1.9387683,2.2972617,-1.2061918,-0.06758851,-0.5073834,0.5238143,2.928117,2.8453677,1.0981786747003446,-1.5883342892541201,2.269557275714576,-0.97100236893791525,-0.6246089835754296,3
堅果核桃貝果,29182,-0.255189,-0.56659514,2.0931406,-0.30331567,-1.4582695,-0.19184238,-1.6533958,-1.4625905,0.08098283,-1.1312493,2.6591532,-1.0162394,-1.9368167,0.49061185,0.23486634,-0.04404753,1.0468262,4.025272264791335,0.42756541541660237,-0.7147490533237038,0.7381416682548141,-1.0957351267663018,3
抹茶紅豆貝果,29183,-0.12291386,-0.73538864,2.4116936,-0.3584176,-1.5980921,-0.46661434,-1.8518053,-1.5737646,0.085983954,-1.0701356,2.9039812,-1.3263485,-2.1194625,0.91178435,0.30702135,-0.06048117,0.95767576,4.364843141457605,0.6797288192165138,-0.8527192092799335,0.9252289550674873,-1.1421683094867556,3
火腿起司貝果,29184,-0.1450629,-0.6082253,1.9479417,-0.4276481,-1.2744839,-0.26591897,-1.4989952,-1.6066575,0.19656467,-1.3961108,2.7529564,-1.1324068,-2.024661,0.653462,0.05870138,0.3679203,1.187204,3.703548294785077,0.1364614603188069,-0.7357401065060548,0.9303048309295532,-1.0934712674087184,3
冬至食補▪山藥雞肉枸杞粥,29185,2.0655339,-3.802413,-1.7363597,1.9456065,-0.46714252,2.1407676,-0.94209224,-0.9790297,0.40213436,0.8150122,1.346435,0.5860209,-1.7569772,-1.1610847,3.2094507,2.6690364,1.1142223,-1.0004244548088983,3.944672470427327,1.2076139542513398,-0.5974669588645135,0.17557997633086264,1
冬至食補▪十全排骨大補湯,29186,1.9641036,-3.5496306,-0.5125029,3.1223772,0.5817026,0.4009561,0.6086953,-0.10138313,0.8921463,0.048525464,2.1272264,-0.26356643,-1.2094817,-0.9040755,1.4936976,2.626738,-0.94983035,-1.8323902863062462,3.6710982660500227,1.4232325310184577,1.2040318294404206,1.1930879638419296,1
冬至食補▪牡蠣紫菜煎蛋,29187,-0.17382914,-2.7631154000000002,-0.44474718,1.3409848,-1.4403542,0.52614063,0.5847268,-1.7256964,1.2910974,-2.6995735,1.1794745,-0.11808369,0.7902347,-0.79263616,-0.4696053,2.6238403,2.418461,-1.6993414189804326,-1.232415122513426,0.07978008983058177,-0.17627406365415432,-1.276300186283192,2
紅燒滷味,29188,1.2617366,-3.24441,-1.1314994,2.2504103,1.1098998,0.5161406,-0.18354255,-1.5229322,1.7039688,-1.3679684,1.7186525,-0.95515233,-0.32146326,-0.3580743,-0.2182788,2.1289551,0.007831162,-1.9685849855602544,1.7521671577074678,0.6113773022124868,2.143560288234883,-0.04408170137022589,1
西瓜莎莎醬佐脆餅,29189,-0.11257107,0.6805759,-0.35246715,-0.40418535,-1.1441073,-1.2776613000000001,-1.208047,0.7694785,1.4492052,-1.9865718,0.10580786,0.24976046,-1.3001013,-0.18813077,1.831878,0.29760203,2.4226995,2.8955511963095706,-0.2849510554698122,-0.4221888703052517,-2.4601310245597885,0.538911690452342,1
西瓜起司球,29190,1.0183159,0.99315804,1.1209271,-1.6053016,-1.2729298,-0.07137409,0.67237633,-2.124749,0.7935939,-1.504107,0.3996079,-0.04668619,-1.5762748,-0.17015879,1.8239694,0.03659705,2.4124079,4.01203624632514,-1.3961626226650035,0.4522820118059957,-0.26659875403206984,0.717314302803268,3
焗烤地瓜蘑菇千層,29191,0.4772487,0.21281694,1.5722107,-1.273002,-0.5642216,0.014127339,-0.5703308,-2.6108134,1.1565605,-1.7024707,2.1369216,0.3482808,-1.372599,0.436928,1.8062302,1.4479327,2.8222692,3.3553178376540327,-1.526531929191656,-0.414733139149167,0.12356851537342661,0.06944432843047171,3
芋香八寶飯,29192,-0.39850515,-3.1682093,-1.8977431,1.830465,-1.1430748,-0.8630606,0.13755946,-2.4201417,2.670518,-4.319987,1.5866628,0.52830964,0.67439157,-1.8086207,0.28288546,3.202767,2.3931146,-3.4554127704066153,-1.658687154266626,-2.102641681590467,-0.8705735564698482,-0.02837070608500343,2
【抹醬】自製大蒜奶油,29193,-0.9552628,0.22010615,0.90343374,0.33717847,-1.9201406,-1.2806013,0.17774156,-0.349197,1.7637397,-1.6073732,2.0626907,0.9720416,-2.462883,-2.124995,1.1694516,2.6768048,4.0767527,1.3468673162124074,-2.2609576808386067,-1.1382395083734087,-2.487087478009977,1.4099422608413636,1
紅魽佐紫蘇柚子花椰菜,29194,3.0184412,-0.5838417,-1.6505126,0.35056177,-0.82727194,0.25097495,0.36077306,-0.054044735000000003,0.95922524,-2.0265956,0.73940974,-1.1055981,-1.2732404,-0.1342045,1.0209507,1.7077856,3.4790463,0.32662364621508866,-0.12033482284209018,2.3679576196921595,-1.6134264576431387,0.7107560467617565,1
香菇花生鳳爪湯,29195,1.9066575,-4.347099,-0.2879288,3.1071603,-0.26608366,1.8550698,-0.694201,-0.6583107,0.15688752,0.013675119,1.5121086,0.4014073,-0.3605872,-1.3154051,2.763256,2.506625,1.1648967,-1.4950187275602431,3.7669373211133856,1.4965468970894995,-0.7312879474911541,-0.04819738350857147,1
參鬚紅棗糯米飯,29196,1.168104,-4.237564,0.17522681,2.7461255,-4.1228754e-4,1.7004836,-1.2193663,-1.8451719,-0.019879023,0.08025212,1.493703,1.36499,-0.43521458,0.29606986,4.671943,2.0124948,-0.2647046,-0.10701102910341294,4.727162595058165,0.24057962126974047,-0.110772248581131,-0.6943673835958871,1
日式鮮魷醬烤,29197,0.13039468,-1.3189354,1.2701516,0.051295046,-1.5412863,-0.08432049,-1.464373,-1.4407771,1.9320661,-2.6245863,2.8796003,0.031562835,1.4516217,-1.1213498,-0.5913265,3.5403862,2.4812915,0.29219483753067715,-2.428588855628427,-0.4746865900008178,-0.19715128464212694,-0.38119304542513865,3
起司蕈菇玉子燒漢堡,29198,-0.59082097,-0.3788284,-0.017806312,-0.9747827,0.64059126,0.69440067,1.0177315,-2.365801,1.2942132,-2.624002,0.57607776,0.59039843,-1.0909652,0.71486354,0.08047379,2.9194984,2.3181467,0.5133393600486426,-2.3724926798688917,-0.13213442683909915,1.232115208404579,-1.0720968335309982,3
日式櫻花蝦佃煮,29199,0.7152982,-2.4989326,0.6619958,0.9157322,-0.87196153,-0.18525341,-0.31179875,-1.7456385,2.0472982,-1.8168802,1.8596586,-0.27568597,0.31718406,-1.1353848,-0.4269383,2.9440603,1.513415,-0.664016922031992,-0.6250757603256709,-0.19670779847435044,0.877967940275615,0.28004961435140846,2
牛蒡金比羅,29200,-0.4569407,-2.7856672,-2.5276659,2.2796824,0.11664112,-0.21672164,0.66965836,-2.2804797,2.3463202,-3.5843387,1.2983171,1.3397954,-1.4032888,-2.0730417,0.6393603,2.8443356,0.92473537,-3.5831386142426607,-0.19649452667877454,-2.1456567242247027,0.05670317847426773,0.5488589751872001,2
日式醋醃鯖花揚,29201,0.18342318,-1.3017102,1.2473215,0.22413303,-1.5631273,-0.22462243,-1.4260519,-1.043564,2.035387,-2.7446287,3.115018,0.114847496,1.5317847,-1.3379766,-0.35608953,3.4391255,2.5200503,0.16967865218924782,-2.3612320952809944,-0.4566481268832493,-0.6057478990025627,-0.07070155871272941,3
貓王漢堡,29202,0.8709798,0.9230902,1.0367017,-0.48043898,-1.2171082,-0.07371979,0.79479337,-1.6328926,0.13110425,-1.2305363,1.0613528,-1.0080848,-1.0658491,0.7633823,0.24780948,2.1862416,2.3653212,2.7292316177888316,-1.79736339996797,1.5749439374984269,0.4242350775191427,-0.5195502376467526,3
蔬果小漢堡,29203,1.3572528,1.4490219,1.1540308,-0.61531264,0.0368073,0.6201318,0.41543803,-0.21523318,-0.49197224,-0.44899383,0.3397786,-0.85434616,-1.4837979,0.7590597,1.6495358,0.6202627,2.1602275,4.058361520963222,-0.129130802297024,2.611662132870167,-0.27096817917233357,-0.05696524240144553,3
BLT漢堡,29204,1.0996852,0.45393464,-0.5357138,-1.0576257,-0.14918202,0.34431922,1.5949954,-2.6959934,1.3075182,-2.2750492,2.1019063,-1.086921,-0.8037122,0.21869813,-0.53897,4.1263256,2.777905,0.16188698284805395,-3.5338259393278397,1.2484672725768216,1.5223733179282797,-0.08830321392454127,3
櫻桃白巧克力蛋糕,29205,0.5186078,-0.23770404,1.7382282,-0.63081086,-1.850441,-1.6821411,-1.3205968,-1.8458732,0.7106926,-1.8154664,0.8410421,-0.3178836,-1.450727,-0.06336058,2.3628557,1.0680903,0.43623108,3.8744201692418963,0.41805379027112266,-1.5713608027449493,-0.25759789388992355,0.6466736677517271,3
蒜苗回鍋肉炒飯,29206,-1.9330562,-2.0085464,-2.7582169,1.6550573,-0.30051613,0.15720992,1.3060449,-1.5631917,1.7296154,-4.930592,1.2546945,1.461749,-0.08484512,-2.2762265,0.72859293,3.267241,2.8245068,-3.9026521055409162,-2.5823248966343626,-1.962926788569596,-1.831774035407999,-0.6681560609024445,2
法式洋蔥派,29207,0.037555657,-0.20749204,1.0226046,-1.3816397,-0.5811657,-0.087139264,0.7475826,-3.1844256,1.223464,-1.7797617,1.749815,-1.3263866,-0.86551094,-2.0879953,0.77543443,2.3491538,2.230346,1.6865077634739807,-2.66669787465314,-0.5836567120642018,1.1244232722404384,0.916170361636826,3
甜醋洋蔥秋刀魚,29208,0.4001081,-2.33125,-0.5891299,1.8539172,-1.1821547,-0.5200424,-0.41284183,-0.41307473,1.9655602,-2.3535395,2.3693206,0.52298355,-0.29294804,-1.075563,0.21716721,2.9759557,1.920037,-1.5283976598590208,-0.19079456945277393,-0.41953343308157465,-0.9390405006002834,0.28950600578717633,2
蒜味奶油秋刀魚,29209,1.092995,1.0157219,0.5190675,0.7326543,-1.1648725,0.3907208,1.1748079,-0.14381327,1.5503112,-0.8265144,2.3474848,0.77950937,-0.11259681,-0.05919509,1.6342354,2.277647,2.8916428,1.4653366753586898,-1.7132356539318714,2.297430612181483,-1.3398707802763403,0.9539424036130477,3
義式番茄燉秋刀魚,29210,0.6944269,-0.41563496,-1.11756,0.055465482,-0.025743434,0.119456455,2.1679676,-1.8251834,1.7925142,-1.9772458,1.3909868,-0.97162807,-0.8604366,-0.99464744,-1.0407324,4.119652,1.5288202,-1.40311138914908,-2.5653247459272794,1.0339604062829924,1.7329927160119991,0.6271088342194846,2
辣味三杯花枝,29211,0.45618197,-2.463888,-1.9362884,2.5367498,-0.7227326,0.4446454,1.3759537,-1.9600309,1.4260064,-2.8828633,0.98039496,0.1313133,-0.3383401,-1.448218,-0.5155523,3.667152,1.8444822,-3.478161620878351,-0.9204696846731364,0.24352768666854896,0.13433610871516127,-0.3575059117193914,2
鳳梨豆豉炒筍丁綠,29212,-0.017957073,-3.4325883,-1.8078868,1.327116,-0.703279,0.44113684,1.6836072,-1.9626595,1.6212229,-3.6589334,-0.11509563,-0.2010636,0.8655241,-2.2399044,-0.04560815,3.0209444,2.0434384,-3.6077117087278903,-1.3261365821377789,-0.3581872577585204,-0.21586615513973226,-0.33335933075521623,2
綠竹筍飯湯,29213,-1.1717304,-3.368137,-2.4284358,0.92593795,-0.65388685,0.21590921,0.18346512,-1.0361229,1.6324162,-3.6165826,1.981913,0.89946467,-0.29871115,-1.7211511,1.0015941,2.9774675,1.7143543,-3.070033145713842,-0.5569988855616763,-1.937463507660947,-1.1469969622724225,-0.6744515480783084,2
蘿蔔乾炒雞肉,29214,-0.09773867,-2.7209475,-2.2932625,2.7252505,-0.34525487,0.51033527,0.87928116,-1.00592,2.0253556,-3.6610637,1.7809032,1.3081932,0.11887624,-4.086379,0.7667981,4.0877385,1.59245,-4.663931672385135,-1.0085991225315982,-0.9991344187628989,-1.4007748485069327,1.1916582678407799,2
紅龍果鳳梨蝦球,29215,1.1096777,-0.6551512,0.57205915,-0.34786725,-2.084836,0.26755634,-0.31910613,0.16510864,0.85460633,-2.627653,1.7058477,0.034768857,0.56253225,-1.4549834,0.87173194,2.0747166,3.1586294,1.0975832335691393,-1.6234805639862837,0.8944565246331159,-2.2906356618404273,0.24373707935888628,3
紅龍果佐牛菲力,29216,1.3417166,-1.9897848,-1.8048873,0.9108868,-0.5374681,-0.20448111,1.4368447,-1.1307075,1.4032098,-3.376077,1.7954676,-0.47512972,-0.35103336,-0.9272304,0.4167097,3.386427,1.7794504,-2.35665965737012,-1.0553114427507997,0.4255153775590657,-0.2586357008987778,0.4488869694854144,2
紅龍果佐雞腿肉,29217,1.2138488,-0.6283595,-0.9563845,1.0575788,-1.3173406,0.07690637,0.77263695,-0.7871259,1.3749845,-2.7869537,2.6504178,-0.5836841,1.0597142,-1.7438176,0.48565325,3.5438602,2.3811488,-1.3408558081691322,-2.2205969881665486,1.1786725120542532,-1.0947536513830745,0.6507249490979734,2
鮮菇腐皮捲,29218,0.36960474,0.40350053,0.88947535,0.73234963,-0.8320719,0.6703323,-0.21826336,-1.8281461,-0.4067353,-2.295608,1.639674,-0.67739975,0.060435362,1.8985195,0.21500906,2.4526107,2.7387292,1.892810154161484,-1.6496211234481595,1.5655091629536901,0.01926884441621146,-2.391436635786362,3
韭菜鮮蚵烘蛋,29219,0.26363066,-2.9414573,-1.2761688,0.25936103,-2.1184912,0.44574118,0.15324876,-1.9702373,1.1930839,-2.0948143,1.0499071,-0.63649374,-0.10921944,0.7413244,-2.5703528,3.9360337,0.8000355,-1.680049992701869,-0.8967864468298887,0.07050430448247186,1.897833110449142,-2.3233578867372207,3
韭花鮮蝦鬆,29220,-0.33290175,-3.259024,-2.1102338,1.1700343,-2.1547909,1.4302104,1.4232436,-0.30169868,0.30546603,-2.2435563,0.54763097,0.37417215,-0.3342693,-0.93739927,-0.2321505,3.3960664,2.6134048,-2.789656531975575,-0.5022508375851091,0.7772426282777785,-1.392630784143674,-1.920223484137847,2
韭黃牛肉,29221,-0.44610584,-1.6261146,-2.8442228,3.1228297,-1.0843551,-0.466628,1.982101,0.4434604,0.9519395,-4.152301,2.574696,-0.40896305,-0.14265004,-2.7114227,0.97650033,4.159019,2.9631782,-4.4106082076308155,-1.8711789718072662,0.16891894352231404,-3.0011887034978124,0.3921371492262423,2
爐烤紙包海鮮,29222,1.4801778,0.05686612,0.32575145,-0.98142135,-0.741525,1.7586318,1.6661438,-1.0590582,1.3409501,-0.21431372,1.3875287,0.69495183,-1.1340212,0.42352575,0.39525315,1.7140161,1.8215425,1.7673801157068199,-1.0408252787835577,2.4491844517082604,0.9727433436575913,0.24173366945886818,3
芒果布丁,29223,0.80602735,-0.74857974,0.69312596,-0.17670518,-2.1487446,-1.4093074,-1.8820164,-0.9506743,-0.70871824,-1.3177729,-0.2874035,-1.0971392,-2.2680738,-0.5348208,3.17707,1.8830423,0.96313214,3.4586433104496632,1.7818495658025475,-1.0690956240972542,-1.638096895227717,0.1438366245516313,1
芒果冰沙,29224,1.3534589,1.0067166,0.43039554,0.48098361,-1.678709,-1.5726947,-1.6056856,1.3335489,-0.3467253,-0.04898322,-0.5236805,-2.0391357,-1.9497613,-0.64367133,3.0653825,0.073065415,0.15785253,4.589776569956661,2.555531692151692,0.92675754161443,-1.943179074205419,1.3223941879917736,1
